Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:38,15-05-2026 23:00:38,0.815s,PASSED
maximizeWindow(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:38,15-05-2026 23:00:38,0.036s,PASSED
forgotPasswordHelper = new authentication.ForgotPassword_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:38,15-05-2026 23:00:38,0.007s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:38,15-05-2026 23:00:41,2.704s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:41,15-05-2026 23:00:41,0.280s,PASSED
,,,,,,,
Test Cases/Authentication/ForgotPassword/TC_AUTH_030_ForgotPassword_Empty_Email,Edge Chromium 148.0.3967.54,Verify validation prevents submission with empty email,"negative,forgot-password,validation,authentication",15-05-2026 23:00:41,15-05-2026 23:00:48,6.753s,PASSED
"openBrowser("""")",Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:41,15-05-2026 23:00:42,0.660s,PASSED
forgotPasswordHelper = new authentication.ForgotPassword_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:42,15-05-2026 23:00:42,0.000s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:42,15-05-2026 23:00:48,5.821s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:48,15-05-2026 23:00:48,0.215s,PASSED
,,,,,,,
Test Cases/Authentication/ForgotPassword/TC_AUTH_029_ForgotPassword_Invalid_Email,Edge Chromium 148.0.3967.54,Verify appropriate message for non-existent email,"negative,forgot-password,authentication",15-05-2026 23:00:48,15-05-2026 23:00:55,7.345s,PASSED
"openBrowser("""")",Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:48,15-05-2026 23:00:49,0.716s,PASSED
forgotPasswordHelper = new authentication.ForgotPassword_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:49,15-05-2026 23:00:49,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:49,15-05-2026 23:00:55,6.216s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:55,15-05-2026 23:00:55,0.362s,PASSED
,,,,,,,
Test Cases/Authentication/ForgotPassword/TC_AUTH_028_ForgotPassword_Valid_Email,Edge Chromium 148.0.3967.54,Verify reset link sent for valid email,"positive,forgot-password,authentication",15-05-2026 23:00:55,15-05-2026 23:01:16,20.264s,FAILED
"openBrowser("""")",Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:55,15-05-2026 23:00:56,0.777s,PASSED
forgotPasswordHelper = new authentication.ForgotPassword_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:56,15-05-2026 23:00:56,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 23:00:56,15-05-2026 23:01:15,19.200s,FAILED
catch (Exception e),Edge Chromium 148.0.3967.54,,,15-05-2026 23:01:15,15-05-2026 23:01:15,0.003s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:01:15,15-05-2026 23:01:16,0.247s,PASSED
